objectid,lau115cd,lau115nm,year,region,population,predictedprevalence,percentageprevalence,Noqualifications,Percentagenoqualification,Level1qualifications,percentagelevel1,Level2qualifications,percentagelevel2,Apprenticeship,percentageapprenticeship,Level3qualifications,percentagelevel3,Level4qualificationsandabove,percentagelevel4andabove,Otherqualifications,percentageotherqualifications,weeklygrosspaymean
91,E07000051,Purbeck,2040,"""South West""",37678,372,0.99,8122,21.56,5401,14.33,6328,16.79,1891,5.02,4559,12.1,9687,25.71,1690,4.49,491.2
206,E07000188,Sedgemoor,2020,"""South West""",93922,684,0.73,23534,25.06,13815,14.71,16048,17.09,4386,4.67,11103,11.82,20778,22.12,4258,4.53,476
206,E07000188,Sedgemoor,2025,"""South West""",93922,686,0.73,23534,25.06,13815,14.71,16048,17.09,4386,4.67,11103,11.82,20778,22.12,4258,4.53,476
206,E07000188,Sedgemoor,2030,"""South West""",93922,685,0.73,23534,25.06,13815,14.71,16048,17.09,4386,4.67,11103,11.82,20778,22.12,4258,4.53,476
206,E07000188,Sedgemoor,2035,"""South West""",93922,688,0.73,23534,25.06,13815,14.71,16048,17.09,4386,4.67,11103,11.82,20778,22.12,4258,4.53,534.6
206,E07000188,Sedgemoor,2040,"""South West""",93922,694,0.74,23534,25.06,13815,14.71,16048,17.09,4386,4.67,11103,11.82,20778,22.12,4258,4.53,476
115,E07000082,Stroud,2020,"""South West""",92251,685,0.74,16788,18.2,11898,12.9,14372,15.58,4296,4.66,11257,12.2,30324,32.87,3316,3.59,0
115,E07000082,Stroud,2025,"""South West""",92251,696,0.75,16788,18.2,11898,12.9,14372,15.58,4296,4.66,11257,12.2,30324,32.87,3316,3.59,0
115,E07000082,Stroud,2030,"""South West""",92251,704,0.76,16788,18.2,11898,12.9,14372,15.58,4296,4.66,11257,12.2,30324,32.87,3316,3.59,0
115,E07000082,Stroud,2035,"""South West""",92251,707,0.77,16788,18.2,11898,12.9,14372,15.58,4296,4.66,11257,12.2,30324,32.87,3316,3.59,509.1
115,E07000082,Stroud,2040,"""South West""",92251,713,0.77,16788,18.2,11898,12.9,14372,15.58,4296,4.66,11257,12.2,30324,32.87,3316,3.59,0
30,E06000030,Swindon,2020,"""South West""",167774,1385,0.83,34424,20.52,29257,17.44,29098,17.34,7597,4.53,19526,11.64,38097,22.71,9775,5.83,582.6
30,E06000030,Swindon,2025,"""South West""",167774,"1,413",0.84,34424,20.52,29257,17.44,29098,17.34,7597,4.53,19526,11.64,38097,22.71,9775,5.83,582.6
30,E06000030,Swindon,2030,"""South West""",167774,"1,429",0.85,34424,20.52,29257,17.44,29098,17.34,7597,4.53,19526,11.64,38097,22.71,9775,5.83,582.6
30,E06000030,Swindon,2035,"""South West""",167774,"1,440",0.86,34424,20.52,29257,17.44,29098,17.34,7597,4.53,19526,11.64,38097,22.71,9775,5.83,808.2
30,E06000030,Swindon,2040,"""South West""",167774,"1,440",0.86,34424,20.52,29257,17.44,29098,17.34,7597,4.53,19526,11.64,38097,22.71,9775,5.83,582.6
85,E07000045,Teignbridge,2020,"""South West""",103738,734,0.71,22353,21.55,14007,13.5,17189,16.57,4632,4.47,12196,11.76,29014,27.97,4347,4.19,470.8
85,E07000045,Teignbridge,2025,"""South West""",103738,760,0.73,22353,21.55,14007,13.5,17189,16.57,4632,4.47,12196,11.76,29014,27.97,4347,4.19,470.8
85,E07000045,Teignbridge,2030,"""South West""",103738,765,0.74,22353,21.55,14007,13.5,17189,16.57,4632,4.47,12196,11.76,29014,27.97,4347,4.19,470.8
85,E07000045,Teignbridge,2035,"""South West""",103738,777,0.75,22353,21.55,14007,13.5,17189,16.57,4632,4.47,12196,11.76,29014,27.97,4347,4.19,705.1
85,E07000045,Teignbridge,2040,"""South West""",103738,794,0.77,22353,21.55,14007,13.5,17189,16.57,4632,4.47,12196,11.76,29014,27.97,4347,4.19,470.8
116,E07000083,Tewkesbury,2020,"""South West""",67358,540,0.8,12667,18.81,9251,13.73,11230,16.67,2932,4.35,8214,12.19,20329,30.18,2735,4.06,538.9
116,E07000083,Tewkesbury,2025,"""South West""",67358,567,0.84,12667,18.81,9251,13.73,11230,16.67,2932,4.35,8214,12.19,20329,30.18,2735,4.06,538.9
116,E07000083,Tewkesbury,2030,"""South West""",67358,590,0.88,12667,18.81,9251,13.73,11230,16.67,2932,4.35,8214,12.19,20329,30.18,2735,4.06,538.9
116,E07000083,Tewkesbury,2035,"""South West""",67358,604,0.9,12667,18.81,9251,13.73,11230,16.67,2932,4.35,8214,12.19,20329,30.18,2735,4.06,645.8
116,E07000083,Tewkesbury,2040,"""South West""",67358,620,0.92,12667,18.81,9251,13.73,11230,16.67,2932,4.35,8214,12.19,20329,30.18,2735,4.06,538.9
27,E06000027,Torbay,2020,"""South West""",109290,742,0.68,28215,25.82,16398,15,18889,17.28,5110,4.68,12905,11.81,22564,20.65,5209,4.77,425.4
27,E06000027,Torbay,2025,"""South West""",109290,749,0.69,28215,25.82,16398,15,18889,17.28,5110,4.68,12905,11.81,22564,20.65,5209,4.77,425.4
27,E06000027,Torbay,2030,"""South West""",109290,752,0.69,28215,25.82,16398,15,18889,17.28,5110,4.68,12905,11.81,22564,20.65,5209,4.77,425.4
27,E06000027,Torbay,2035,"""South West""",109290,753,0.69,28215,25.82,16398,15,18889,17.28,5110,4.68,12905,11.81,22564,20.65,5209,4.77,661.3
27,E06000027,Torbay,2040,"""South West""",109290,760,0.7,28215,25.82,16398,15,18889,17.28,5110,4.68,12905,11.81,22564,20.65,5209,4.77,425.4
86,E07000046,Torridge,2020,"""South West""",53321,366,0.69,13550,25.41,7599,14.25,9320,17.48,2626,4.92,6434,12.07,11552,21.67,2240,4.2,504.4
86,E07000046,Torridge,2025,"""South West""",53321,372,0.7,13550,25.41,7599,14.25,9320,17.48,2626,4.92,6434,12.07,11552,21.67,2240,4.2,504.4
86,E07000046,Torridge,2030,"""South West""",53321,372,0.7,13550,25.41,7599,14.25,9320,17.48,2626,4.92,6434,12.07,11552,21.67,2240,4.2,504.4
86,E07000046,Torridge,2035,"""South West""",53321,368,0.69,13550,25.41,7599,14.25,9320,17.48,2626,4.92,6434,12.07,11552,21.67,2240,4.2,709.3
86,E07000046,Torridge,2040,"""South West""",53321,370,0.69,13550,25.41,7599,14.25,9320,17.48,2626,4.92,6434,12.07,11552,21.67,2240,4.2,504.4
53,E06000054,Wiltshire,2020,"""South West""",380013,2928,0.77,70782,18.63,53242,14.01,65411,17.21,14616,3.85,48130,12.67,112067,29.49,15765,4.15,535.4
53,E06000054,Wiltshire,2025,"""South West""",380013,"2,929",0.77,70782,18.63,53242,14.01,65411,17.21,14616,3.85,48130,12.67,112067,29.49,15765,4.15,535.4
53,E06000054,Wiltshire,2030,"""South West""",380013,"2,903",0.76,70782,18.63,53242,14.01,65411,17.21,14616,3.85,48130,12.67,112067,29.49,15765,4.15,535.4
53,E06000054,Wiltshire,2035,"""South West""",380013,"2,881",0.76,70782,18.63,53242,14.01,65411,17.21,14616,3.85,48130,12.67,112067,29.49,15765,4.15,772.5
53,E06000054,Wiltshire,2040,"""South West""",380013,"2,872",0.76,70782,18.63,53242,14.01,65411,17.21,14616,3.85,48130,12.67,112067,29.49,15765,4.15,535.4
87,E07000047,"""West Devon""",2020,"""South West""",44652,301,0.67,9077,20.33,5767,12.92,7519,16.84,1740,3.9,5306,11.88,13410,30.03,1833,4.11,634.9
87,E07000047,"""West Devon""",2025,"""South West""",44652,299,0.67,9077,20.33,5767,12.92,7519,16.84,1740,3.9,5306,11.88,13410,30.03,1833,4.11,634.9
87,E07000047,"""West Devon""",2030,"""South West""",44652,299,0.67,9077,20.33,5767,12.92,7519,16.84,1740,3.9,5306,11.88,13410,30.03,1833,4.11,634.9
87,E07000047,"""West Devon""",2035,"""South West""",44652,297,0.67,9077,20.33,5767,12.92,7519,16.84,1740,3.9,5306,11.88,13410,30.03,1833,4.11,520.2
92,E07000047,"""West Devon""",2040,"""South West""",44652,298,0.67,9077,20.33,5767,12.92,7519,16.84,1740,3.9,5306,11.88,13410,30.03,1833,4.11,634.9
